Id,Label,node,node_group,node_area,node_gender,node_level,node_group_color,node_area_color,node_gender_color,node_level_color,node_size,node_size_norm,node_position
3554,Matrícula - 3554,3554,circle14,Engenharia,Masculino,Analista,#D5C312,#452781,#D38644,#9C4048,21,19,[-0.34666941 -0.39666301]
3555,Matrícula - 3555,3555,circle20,Engenharia,Feminino,Liderança,#75BB2A,#452781,#13B40D,#76042C,20,18,[-0.34960639 -0.35512543]
3557,Matrícula - 3557,3557,no_circle,Engenharia,Masculino,Liderança,#FC18FE,#452781,#D38644,#76042C,31,24,[ 0.02836483 -0.30683237]
3558,Matrícula - 3558,3558,circle14,Engenharia,Masculino,Analista,#D5C312,#452781,#D38644,#9C4048,38,27,[-0.41991824 -0.36057165]
3559,Matrícula - 3559,3559,no_circle,Engenharia,Feminino,Especialista,#FC18FE,#452781,#13B40D,#E5F393,27,22,[ 0.01577819 -0.35101974]
3560,Matrícula - 3560,3560,no_circle,Engenharia,Feminino,Especialista,#FC18FE,#452781,#13B40D,#E5F393,3,10,[-0.29388586 -0.27927193]
3562,Matrícula - 3562,3562,no_circle,People,Feminino,Analista,#FC18FE,#0CF2DE,#13B40D,#9C4048,15,16,[ 0.17650236 -0.34807456]
3563,Matrícula - 3563,3563,no_circle,Engenharia,Masculino,Especialista,#FC18FE,#452781,#D38644,#E5F393,17,17,[-0.03785963 -0.43648168]
3564,Matrícula - 3564,3564,circle14,Engenharia,Feminino,Analista,#D5C312,#452781,#13B40D,#9C4048,17,17,[-0.38438213 -0.38685998]
3565,Matrícula - 3565,3565,no_circle,Engenharia,Feminino,Liderança,#FC18FE,#452781,#13B40D,#76042C,4,11,[-0.31545198 -0.31129169]
3566,Matrícula - 3566,3566,circle14,Engenharia,Feminino,Liderança,#D5C312,#452781,#13B40D,#76042C,9,13,[-0.25415036 -0.13581698]
3567,Matrícula - 3567,3567,circle16,People,Masculino,Analista,#FE57B2,#0CF2DE,#D38644,#9C4048,14,16,[ 0.29514498 -0.01393963]
3568,Matrícula - 3568,3568,circle14,Engenharia,Feminino,Especialista,#D5C312,#452781,#13B40D,#E5F393,35,25,[-0.35462868 -0.38397363]
3569,Matrícula - 3569,3569,no_circle,Engenharia,Não informado,Liderança,#FC18FE,#452781,#B15009,#76042C,26,21,[-0.42030266 -0.34029821]
3570,Matrícula - 3570,3570,no_circle,Engenharia,Feminino,Analista,#FC18FE,#452781,#13B40D,#9C4048,1,10,[ 0.31457341 -0.17951286]
3571,Matrícula - 3571,3571,no_circle,Engenharia,Masculino,Especialista,#FC18FE,#452781,#D38644,#E5F393,17,17,[-0.42989668 -0.27387169]
3572,Matrícula - 3572,3572,no_circle,Engenharia,Masculino,Analista,#FC18FE,#452781,#D38644,#9C4048,8,13,[-0.42344132 -0.3809787 ]
3573,Matrícula - 3573,3573,no_circle,Engenharia,Masculino,Especialista,#FC18FE,#452781,#D38644,#E5F393,22,19,[-0.02473863 -0.4292472 ]
3574,Matrícula - 3574,3574,circle3,Engenharia,Não informado,Analista,#96E6BF,#452781,#B15009,#9C4048,15,16,[ 0.06480595 -0.34716371]
3575,Matrícula - 3575,3575,no_circle,Engenharia,Feminino,Liderança,#FC18FE,#452781,#13B40D,#76042C,3,10,[-0.10078043 -0.55252564]
3576,Matrícula - 3576,3576,no_circle,Engenharia,Não informado,Liderança,#FC18FE,#452781,#B15009,#76042C,42,29,[ 0.02828293 -0.29674035]
3578,Matrícula - 3578,3578,no_circle,Engenharia,Feminino,Especialista,#FC18FE,#452781,#13B40D,#E5F393,24,20,[ 0.01357839 -0.33160922]
3579,Matrícula - 3579,3579,no_circle,Engenharia,Feminino,Analista,#FC18FE,#452781,#13B40D,#9C4048,16,17,[-0.42857006 -0.26719648]
3580,Matrícula - 3580,3580,no_circle,Engenharia,Feminino,Liderança,#FC18FE,#452781,#13B40D,#76042C,9,13,[0.12884524 0.14785358]
3581,Matrícula - 3581,3581,no_circle,People,Feminino,Especialista,#FC18FE,#0CF2DE,#13B40D,#E5F393,12,15,[ 0.21092843 -0.36527267]
3582,Matrícula - 3582,3582,no_circle,Engenharia,Não informado,Executivo,#FC18FE,#452781,#B15009,#CCDD50,3,10,[-0.3527557 -0.4574787]
3583,Matrícula - 3583,3583,no_circle,Engenharia,Feminino,Executivo,#FC18FE,#452781,#13B40D,#CCDD50,10,14,[-0.41019744 -0.37195447]
3584,Matrícula - 3584,3584,no_circle,Engenharia,Masculino,Analista,#FC18FE,#452781,#D38644,#9C4048,49,32,[-0.40775439 -0.33495662]
3585,Matrícula - 3585,3585,no_circle,Engenharia,Feminino,Analista,#FC18FE,#452781,#13B40D,#9C4048,8,13,[0.07910782 0.15418451]
3587,Matrícula - 3587,3587,no_circle,Engenharia,Feminino,Especialista,#FC18FE,#452781,#13B40D,#E5F393,17,17,[-0.11486389 -0.55667645]
3588,Matrícula - 3588,3588,no_circle,Engenharia,Feminino,Especialista,#FC18FE,#452781,#13B40D,#E5F393,4,11,[-0.26883477 -0.56815803]
3589,Matrícula - 3589,3589,no_circle,Engenharia,Masculino,Analista,#FC18FE,#452781,#D38644,#9C4048,2,10,[-0.2324346   0.05581268]
3590,Matrícula - 3590,3590,no_circle,Engenharia,Masculino,Analista,#FC18FE,#452781,#D38644,#9C4048,27,22,[-0.2143639 -0.4801127]
3591,Matrícula - 3591,3591,no_circle,Engenharia,Feminino,Executivo,#FC18FE,#452781,#13B40D,#CCDD50,19,18,[-0.43910515 -0.32679573]
3593,Matrícula - 3593,3593,circle14,Engenharia,Feminino,Liderança,#D5C312,#452781,#13B40D,#76042C,47,31,[-0.400861   -0.35059848]
3594,Matrícula - 3594,3594,no_circle,People,Masculino,Liderança,#FC18FE,#0CF2DE,#D38644,#76042C,12,15,[ 0.16377299 -0.36726066]
3595,Matrícula - 3595,3595,no_circle,People,Masculino,Analista,#FC18FE,#0CF2DE,#D38644,#9C4048,14,16,[0.30133554 0.02432   ]
3596,Matrícula - 3596,3596,no_circle,Engenharia,Masculino,Analista,#FC18FE,#452781,#D38644,#9C4048,86,49,[ 0.00647849 -0.32394722]
3597,Matrícula - 3597,3597,no_circle,Engenharia,Masculino,Especialista,#FC18FE,#452781,#D38644,#E5F393,3,10,[-0.29235417 -0.5162009 ]
3598,Matrícula - 3598,3598,no_circle,Engenharia,Feminino,Executivo,#FC18FE,#452781,#13B40D,#CCDD50,11,14,[-0.21117269 -0.52912432]
3599,Matrícula - 3599,3599,no_circle,Engenharia,Masculino,Liderança,#FC18FE,#452781,#D38644,#76042C,33,25,[-0.25615034 -0.47431007]
3600,Matrícula - 3600,3600,no_circle,Engenharia,Masculino,Especialista,#FC18FE,#452781,#D38644,#E5F393,7,12,[-0.29752335 -0.29456225]
3601,Matrícula - 3601,3601,no_circle,Engenharia,Feminino,Executivo,#FC18FE,#452781,#13B40D,#CCDD50,21,19,[-0.34782463 -0.37656149]
3602,Matrícula - 3602,3602,no_circle,Engenharia,Masculino,Liderança,#FC18FE,#452781,#D38644,#76042C,17,17,[-0.3648127  -0.44678542]
3603,Matrícula - 3603,3603,no_circle,Engenharia,Feminino,Especialista,#FC18FE,#452781,#13B40D,#E5F393,9,13,[-0.08408553 -0.37751955]
3604,Matrícula - 3604,3604,circle14,Engenharia,Masculino,Analista,#D5C312,#452781,#D38644,#9C4048,76,45,[-0.0840937  -0.31899446]
3605,Matrícula - 3605,3605,circle3,Engenharia,Masculino,Analista,#96E6BF,#452781,#D38644,#9C4048,39,27,[ 0.01871364 -0.33029938]
3606,Matrícula - 3606,3606,no_circle,Engenharia,Masculino,Analista,#FC18FE,#452781,#D38644,#9C4048,5,11,[-0.29926902  0.04145337]
3607,Matrícula - 3607,3607,no_circle,Engenharia,Masculino,Liderança,#FC18FE,#452781,#D38644,#76042C,8,13,[-0.1707354  -0.56361771]
3608,Matrícula - 3608,3608,no_circle,Engenharia,Masculino,Executivo,#FC18FE,#452781,#D38644,#CCDD50,19,18,[-0.27893147 -0.47396061]
3610,Matrícula - 3610,3610,no_circle,Engenharia,Não informado,Analista,#FC18FE,#452781,#B15009,#9C4048,15,16,[-0.19496177 -0.41738969]
3611,Matrícula - 3611,3611,no_circle,Engenharia,Masculino,Executivo,#FC18FE,#452781,#D38644,#CCDD50,57,36,[ 0.01086626 -0.35818142]
3612,Matrícula - 3612,3612,circle14,Engenharia,Feminino,Especialista,#D5C312,#452781,#13B40D,#E5F393,19,18,[-0.33954564 -0.36351472]
3613,Matrícula - 3613,3613,no_circle,People,Masculino,Especialista,#FC18FE,#0CF2DE,#D38644,#E5F393,15,16,[ 0.16262786 -0.3710205 ]
3614,Matrícula - 3614,3614,no_circle,Engenharia,Masculino,Liderança,#FC18FE,#452781,#D38644,#76042C,10,14,[-0.44137892 -0.3802582 ]
3615,Matrícula - 3615,3615,circle22,Engenharia,Feminino,Analista,#D317C4,#452781,#13B40D,#9C4048,20,18,[-0.22459731 -0.49453786]
3616,Matrícula - 3616,3616,no_circle,Engenharia,Masculino,Especialista,#FC18FE,#452781,#D38644,#E5F393,12,15,[-0.39593345  0.02372337]
3617,Matrícula - 3617,3617,circle14,Engenharia,Feminino,Executivo,#D5C312,#452781,#13B40D,#CCDD50,33,25,[-0.32586205 -0.36212179]
3618,Matrícula - 3618,3618,no_circle,Engenharia,Feminino,Analista,#FC18FE,#452781,#13B40D,#9C4048,20,18,[-0.02341036 -0.45967531]
3619,Matrícula - 3619,3619,no_circle,Engenharia,Masculino,Analista,#FC18FE,#452781,#D38644,#9C4048,4,11,[ 0.13874848 -0.45261583]
3620,Matrícula - 3620,3620,no_circle,Engenharia,Masculino,Analista,#FC18FE,#452781,#D38644,#9C4048,16,17,[-0.44933993 -0.38578135]
3622,Matrícula - 3622,3622,no_circle,Engenharia,Não informado,Analista,#FC18FE,#452781,#B15009,#9C4048,12,15,[-0.40561479 -0.4368706 ]
3623,Matrícula - 3623,3623,circle30,Engenharia,Não informado,Analista,#18ED38,#452781,#B15009,#9C4048,19,18,[-0.42135301 -0.39313844]
3624,Matrícula - 3624,3624,circle2,Engenharia,Masculino,Analista,#03B790,#452781,#D38644,#9C4048,14,16,[0.06344573 0.18095164]
3625,Matrícula - 3625,3625,no_circle,Engenharia,Feminino,Analista,#FC18FE,#452781,#13B40D,#9C4048,37,26,[-0.05214932 -0.39970547]
3627,Matrícula - 3627,3627,no_circle,Engenharia,Masculino,Liderança,#FC18FE,#452781,#D38644,#76042C,19,18,[-0.0183314 -0.2384841]
3628,Matrícula - 3628,3628,no_circle,Engenharia,Feminino,Liderança,#FC18FE,#452781,#13B40D,#76042C,23,20,[ 0.23493618 -0.11094355]
3629,Matrícula - 3629,3629,no_circle,Engenharia,Masculino,Especialista,#FC18FE,#452781,#D38644,#E5F393,37,26,[-0.2415988  -0.48017246]
3630,Matrícula - 3630,3630,no_circle,Engenharia,Masculino,Analista,#FC18FE,#452781,#D38644,#9C4048,13,15,[-0.34781098 -0.44934738]
3631,Matrícula - 3631,3631,no_circle,Engenharia,Feminino,Especialista,#FC18FE,#452781,#13B40D,#E5F393,10,14,[-0.46598068 -0.389018  ]
3632,Matrícula - 3632,3632,no_circle,Engenharia,Feminino,Analista,#FC18FE,#452781,#13B40D,#9C4048,6,12,[-0.31353447 -0.35286129]
3634,Matrícula - 3634,3634,no_circle,Engenharia,Feminino,Executivo,#FC18FE,#452781,#13B40D,#CCDD50,22,19,[-0.36551434 -0.43556497]
3635,Matrícula - 3635,3635,no_circle,Engenharia,Masculino,Executivo,#FC18FE,#452781,#D38644,#CCDD50,27,22,[ 0.02054574 -0.33467892]
3636,Matrícula - 3636,3636,no_circle,Engenharia,Masculino,Executivo,#FC18FE,#452781,#D38644,#CCDD50,25,21,[-0.25850815 -0.46775159]
3637,Matrícula - 3637,3637,no_circle,Engenharia,Feminino,Executivo,#FC18FE,#452781,#13B40D,#CCDD50,5,11,[-0.29015425 -0.34172606]
3638,Matrícula - 3638,3638,no_circle,Engenharia,Masculino,Liderança,#FC18FE,#452781,#D38644,#76042C,11,14,[-0.39403766  0.01525327]
3639,Matrícula - 3639,3639,no_circle,People,Masculino,Analista,#FC18FE,#0CF2DE,#D38644,#9C4048,12,15,[ 0.17126428 -0.3519659 ]
3640,Matrícula - 3640,3640,circle3,Engenharia,Não informado,Analista,#96E6BF,#452781,#B15009,#9C4048,42,29,[ 0.01261153 -0.29907578]
3641,Matrícula - 3641,3641,no_circle,Engenharia,Masculino,Especialista,#FC18FE,#452781,#D38644,#E5F393,10,14,[-0.11199807 -0.55480582]
3642,Matrícula - 3642,3642,no_circle,Engenharia,Feminino,Analista,#FC18FE,#452781,#13B40D,#9C4048,23,20,[-0.02367716 -0.35727131]
3643,Matrícula - 3643,3643,no_circle,Engenharia,Masculino,Especialista,#FC18FE,#452781,#D38644,#E5F393,24,20,[-0.43396536 -0.32838812]
3644,Matrícula - 3644,3644,no_circle,Engenharia,Masculino,Liderança,#FC18FE,#452781,#D38644,#76042C,13,15,[-0.21730605 -0.55153239]
3645,Matrícula - 3645,3645,circle14,Engenharia,Masculino,Especialista,#D5C312,#452781,#D38644,#E5F393,18,17,[-0.33212706 -0.38637266]
3646,Matrícula - 3646,3646,no_circle,Engenharia,Feminino,Liderança,#FC18FE,#452781,#13B40D,#76042C,17,17,[-0.44525805 -0.31522989]
3647,Matrícula - 3647,3647,no_circle,Engenharia,Não informado,Analista,#FC18FE,#452781,#B15009,#9C4048,8,13,[-0.39628235  0.00874336]
3648,Matrícula - 3648,3648,no_circle,Engenharia,Masculino,Especialista,#FC18FE,#452781,#D38644,#E5F393,21,19,[-0.45649087 -0.34981719]
3649,Matrícula - 3649,3649,no_circle,People,Masculino,Analista,#FC18FE,#0CF2DE,#D38644,#9C4048,15,16,[ 0.16733302 -0.36268678]
3650,Matrícula - 3650,3650,no_circle,Engenharia,Feminino,Analista,#FC18FE,#452781,#13B40D,#9C4048,1,10,[-0.34021696 -0.5729925 ]
3652,Matrícula - 3652,3652,no_circle,Engenharia,Masculino,Analista,#FC18FE,#452781,#D38644,#9C4048,7,12,[-0.46832377 -0.29373869]
3653,Matrícula - 3653,3653,no_circle,Engenharia,Masculino,Analista,#FC18FE,#452781,#D38644,#9C4048,4,11,[-0.42959717 -0.10551826]
3654,Matrícula - 3654,3654,no_circle,Engenharia,Feminino,Liderança,#FC18FE,#452781,#13B40D,#76042C,12,15,[ 0.08682265 -0.26106578]
3655,Matrícula - 3655,3655,no_circle,Engenharia,Feminino,Liderança,#FC18FE,#452781,#13B40D,#76042C,15,16,[-0.10138122 -0.55624294]
3656,Matrícula - 3656,3656,circle3,Engenharia,Feminino,Especialista,#96E6BF,#452781,#13B40D,#E5F393,22,19,[ 0.01376619 -0.40084752]
3657,Matrícula - 3657,3657,no_circle,People,Feminino,Analista,#FC18FE,#0CF2DE,#13B40D,#9C4048,13,15,[ 0.30151096 -0.00295074]
3658,Matrícula - 3658,3658,no_circle,Engenharia,Não informado,Executivo,#FC18FE,#452781,#B15009,#CCDD50,16,17,[ 0.04461554 -0.3747969 ]
3659,Matrícula - 3659,3659,no_circle,Engenharia,Masculino,Analista,#FC18FE,#452781,#D38644,#9C4048,10,14,[-0.17344911 -0.42690802]
3660,Matrícula - 3660,3660,circle25,Engenharia,Feminino,Liderança,#370A01,#452781,#13B40D,#76042C,6,12,[-0.29013875 -0.43216994]
3661,Matrícula - 3661,3661,no_circle,Engenharia,Não informado,Liderança,#FC18FE,#452781,#B15009,#76042C,6,12,[ 0.21430515 -0.22863211]
3662,Matrícula - 3662,3662,no_circle,Engenharia,Feminino,Especialista,#FC18FE,#452781,#13B40D,#E5F393,17,17,[-0.08427799  0.12030147]
3663,Matrícula - 3663,3663,no_circle,Engenharia,Masculino,Executivo,#FC18FE,#452781,#D38644,#CCDD50,14,16,[-0.28482428 -0.48968354]
3664,Matrícula - 3664,3664,no_circle,Engenharia,Masculino,Executivo,#FC18FE,#452781,#D38644,#CCDD50,10,14,[-0.17372622 -0.46449798]
3665,Matrícula - 3665,3665,no_circle,Engenharia,Feminino,Analista,#FC18FE,#452781,#13B40D,#9C4048,6,12,[-0.4639793  -0.28921309]
3666,Matrícula - 3666,3666,no_circle,Engenharia,Feminino,Liderança,#FC18FE,#452781,#13B40D,#76042C,9,13,[-0.27412033 -0.49882257]
3667,Matrícula - 3667,3667,no_circle,Engenharia,Masculino,Executivo,#FC18FE,#452781,#D38644,#CCDD50,23,20,[ 0.00905248 -0.4306992 ]
3668,Matrícula - 3668,3668,no_circle,Engenharia,Masculino,Especialista,#FC18FE,#452781,#D38644,#E5F393,11,14,[-0.34861708 -0.44710425]
3669,Matrícula - 3669,3669,no_circle,Engenharia,Feminino,Analista,#FC18FE,#452781,#13B40D,#9C4048,7,12,[-0.13674524  0.10603074]
3670,Matrícula - 3670,3670,no_circle,Engenharia,Masculino,Liderança,#FC18FE,#452781,#D38644,#76042C,22,19,[ 0.06373801 -0.34538844]
3671,Matrícula - 3671,3671,no_circle,Engenharia,Masculino,Liderança,#FC18FE,#452781,#D38644,#76042C,9,13,[-0.40274143 -0.40509379]
3672,Matrícula - 3672,3672,no_circle,Engenharia,Não informado,Especialista,#FC18FE,#452781,#B15009,#E5F393,47,31,[-0.01388076 -0.36455604]
3673,Matrícula - 3673,3673,no_circle,Engenharia,Masculino,Analista,#FC18FE,#452781,#D38644,#9C4048,4,11,[-0.20313366 -0.45240551]
3675,Matrícula - 3675,3675,circle14,Engenharia,Feminino,Liderança,#D5C312,#452781,#13B40D,#76042C,14,16,[-0.44870418 -0.30053785]
3676,Matrícula - 3676,3676,no_circle,Engenharia,Masculino,Analista,#FC18FE,#452781,#D38644,#9C4048,5,11,[-0.45714474 -0.18627952]
3678,Matrícula - 3678,3678,no_circle,Engenharia,Feminino,Analista,#FC18FE,#452781,#13B40D,#9C4048,5,11,[-0.33662871 -0.47176108]
3679,Matrícula - 3679,3679,no_circle,Engenharia,Masculino,Analista,#FC18FE,#452781,#D38644,#9C4048,13,15,[0.12927008 0.14207511]
3680,Matrícula - 3680,3680,circle18,Engenharia,Feminino,Executivo,#C63FF8,#452781,#13B40D,#CCDD50,43,29,[-0.3600724  -0.33654916]
3681,Matrícula - 3681,3681,no_circle,Engenharia,Feminino,Analista,#FC18FE,#452781,#13B40D,#9C4048,10,14,[-0.06648368 -0.22977477]
3682,Matrícula - 3682,3682,circle2,Engenharia,Masculino,Especialista,#03B790,#452781,#D38644,#E5F393,9,13,[-0.02735614  0.22836669]
3683,Matrícula - 3683,3683,no_circle,Engenharia,Masculino,Liderança,#FC18FE,#452781,#D38644,#76042C,17,17,[-0.02670629 -0.38815466]
3685,Matrícula - 3685,3685,no_circle,Engenharia,Feminino,Analista,#FC18FE,#452781,#13B40D,#9C4048,15,16,[-0.18375778 -0.49795324]
3686,Matrícula - 3686,3686,no_circle,Engenharia,Não informado,Executivo,#FC18FE,#452781,#B15009,#CCDD50,4,11,[ 0.08761179 -0.42939353]
3687,Matrícula - 3687,3687,no_circle,Engenharia,Masculino,Analista,#FC18FE,#452781,#D38644,#9C4048,33,25,[ 0.02789187 -0.34953788]
3688,Matrícula - 3688,3688,no_circle,Engenharia,Masculino,Analista,#FC18FE,#452781,#D38644,#9C4048,2,10,[-0.06691789 -0.57426691]
3689,Matrícula - 3689,3689,circle14,Engenharia,Feminino,Especialista,#D5C312,#452781,#13B40D,#E5F393,3,10,[ 0.22866534 -0.19760619]
3690,Matrícula - 3690,3690,circle14,Engenharia,Masculino,Especialista,#D5C312,#452781,#D38644,#E5F393,26,21,[-0.42626658 -0.35805139]
3691,Matrícula - 3691,3691,no_circle,Engenharia,Masculino,Analista,#FC18FE,#452781,#D38644,#9C4048,3,10,[-0.29470539 -0.27718592]
3693,Matrícula - 3693,3693,no_circle,Engenharia,Feminino,Analista,#FC18FE,#452781,#13B40D,#9C4048,29,23,[-0.02324471 -0.41944298]
3694,Matrícula - 3694,3694,no_circle,Engenharia,Masculino,Especialista,#FC18FE,#452781,#D38644,#E5F393,5,11,[-0.38124868 -0.47775832]
3695,Matrícula - 3695,3695,no_circle,People,Masculino,Executivo,#FC18FE,#0CF2DE,#D38644,#CCDD50,15,16,[ 0.17387334 -0.35198027]
3696,Matrícula - 3696,3696,no_circle,Engenharia,Feminino,Analista,#FC18FE,#452781,#13B40D,#9C4048,15,16,[-0.10469968 -0.55691111]
3697,Matrícula - 3697,3697,no_circle,Engenharia,Masculino,Especialista,#FC18FE,#452781,#D38644,#E5F393,21,19,[ 0.02984884 -0.3885594 ]
3698,Matrícula - 3698,3698,no_circle,Engenharia,Masculino,Especialista,#FC18FE,#452781,#D38644,#E5F393,18,17,[-0.20524335 -0.50467294]
3699,Matrícula - 3699,3699,no_circle,Engenharia,Masculino,Especialista,#FC18FE,#452781,#D38644,#E5F393,3,10,[-0.45457086 -0.01815034]
3700,Matrícula - 3700,3700,no_circle,Engenharia,Feminino,Especialista,#FC18FE,#452781,#13B40D,#E5F393,7,12,[-0.14416456  0.07243013]
3701,Matrícula - 3701,3701,no_circle,Engenharia,Masculino,Especialista,#FC18FE,#452781,#D38644,#E5F393,15,16,[-0.44006321 -0.32238391]
3702,Matrícula - 3702,3702,no_circle,Engenharia,Masculino,Liderança,#FC18FE,#452781,#D38644,#76042C,38,27,[ 0.01813455 -0.31710947]
3703,Matrícula - 3703,3703,no_circle,Engenharia,Não informado,Liderança,#FC18FE,#452781,#B15009,#76042C,15,16,[ 0.06474412 -0.38802156]
3704,Matrícula - 3704,3704,no_circle,Engenharia,Feminino,Especialista,#FC18FE,#452781,#13B40D,#E5F393,2,10,[-0.14617339 -0.57134914]
3705,Matrícula - 3705,3705,circle22,Engenharia,Feminino,Liderança,#D317C4,#452781,#13B40D,#76042C,38,27,[-0.31779134 -0.38576922]
3706,Matrícula - 3706,3706,no_circle,Engenharia,Feminino,Especialista,#FC18FE,#452781,#13B40D,#E5F393,25,21,[-0.40556556 -0.324563  ]
3707,Matrícula - 3707,3707,no_circle,Engenharia,Feminino,Liderança,#FC18FE,#452781,#13B40D,#76042C,24,20,[-0.00318563 -0.29880914]
3708,Matrícula - 3708,3708,no_circle,Engenharia,Masculino,Especialista,#FC18FE,#452781,#D38644,#E5F393,15,16,[-0.43428302 -0.27525368]
3709,Matrícula - 3709,3709,no_circle,Engenharia,Não informado,Analista,#FC18FE,#452781,#B15009,#9C4048,1,10,[-0.1674483  -0.61112487]
3710,Matrícula - 3710,3710,no_circle,Engenharia,Feminino,Especialista,#FC18FE,#452781,#13B40D,#E5F393,26,21,[-0.26026312 -0.50927174]
3711,Matrícula - 3711,3711,no_circle,Engenharia,Masculino,Analista,#FC18FE,#452781,#D38644,#9C4048,29,23,[-0.44226333 -0.37102717]
3712,Matrícula - 3712,3712,no_circle,Engenharia,Feminino,Liderança,#FC18FE,#452781,#13B40D,#76042C,8,13,[-2.66300922e-04 -4.84930575e-01]
3713,Matrícula - 3713,3713,no_circle,Engenharia,Feminino,Especialista,#FC18FE,#452781,#13B40D,#E5F393,26,21,[-0.26334777 -0.49032283]
3714,Matrícula - 3714,3714,no_circle,Engenharia,Masculino,Liderança,#FC18FE,#452781,#D38644,#76042C,26,21,[-0.41977265 -0.34537241]
3715,Matrícula - 3715,3715,no_circle,Engenharia,Masculino,Analista,#FC18FE,#452781,#D38644,#9C4048,14,16,[-0.28103107 -0.5198738 ]
3716,Matrícula - 3716,3716,no_circle,Engenharia,Feminino,Analista,#FC18FE,#452781,#13B40D,#9C4048,7,12,[-0.39367089  0.07820991]
3717,Matrícula - 3717,3717,no_circle,Engenharia,Feminino,Especialista,#FC18FE,#452781,#13B40D,#E5F393,3,10,[ 0.23455596 -0.23671734]
3718,Matrícula - 3718,3718,circle18,Engenharia,Masculino,Executivo,#C63FF8,#452781,#D38644,#CCDD50,27,22,[-0.44719186 -0.34919402]
3719,Matrícula - 3719,3719,circle14,Engenharia,Feminino,Executivo,#D5C312,#452781,#13B40D,#CCDD50,23,20,[-0.41351473 -0.35621321]
3720,Matrícula - 3720,3720,no_circle,Engenharia,Masculino,Analista,#FC18FE,#452781,#D38644,#9C4048,10,14,[-0.39493802 -0.1997053 ]
3722,Matrícula - 3722,3722,no_circle,Engenharia,Masculino,Analista,#FC18FE,#452781,#D38644,#9C4048,33,25,[-0.2271474  -0.42865106]
3724,Matrícula - 3724,3724,no_circle,Engenharia,Masculino,Analista,#FC18FE,#452781,#D38644,#9C4048,6,12,[-0.44957477 -0.35916549]
3725,Matrícula - 3725,3725,no_circle,People,Masculino,Especialista,#FC18FE,#0CF2DE,#D38644,#E5F393,19,18,[0.30182353 0.01893982]
3726,Matrícula - 3726,3726,no_circle,Engenharia,Feminino,Especialista,#FC18FE,#452781,#13B40D,#E5F393,15,16,[-0.34716964 -0.3310703 ]
3727,Matrícula - 3727,3727,no_circle,Engenharia,Feminino,Liderança,#FC18FE,#452781,#13B40D,#76042C,6,12,[-0.29490957  0.04395971]
3728,Matrícula - 3728,3728,no_circle,Engenharia,Masculino,Executivo,#FC18FE,#452781,#D38644,#CCDD50,28,22,[-0.25608692 -0.50802958]
3729,Matrícula - 3729,3729,no_circle,Engenharia,Masculino,Analista,#FC18FE,#452781,#D38644,#9C4048,1,10,[-0.4020775   0.09562133]
3730,Matrícula - 3730,3730,no_circle,Engenharia,Não informado,Liderança,#FC18FE,#452781,#B15009,#76042C,28,22,[-0.00381482 -0.2233824 ]
3731,Matrícula - 3731,3731,no_circle,Engenharia,Masculino,Especialista,#FC18FE,#452781,#D38644,#E5F393,40,28,[ 0.02839827 -0.28894851]
3732,Matrícula - 3732,3732,no_circle,Engenharia,Não informado,Executivo,#FC18FE,#452781,#B15009,#CCDD50,2,10,[ 0.12163681 -0.29775661]
3733,Matrícula - 3733,3733,no_circle,Engenharia,Masculino,Analista,#FC18FE,#452781,#D38644,#9C4048,3,10,[-0.08466982  0.25368699]
